goodreads_book_id,tag_id,count
65111,11743,751
104219,30574,751
172327,33114,751
204276,8717,751
22749539,14487,750
22918050,30574,750
26072609,8717,750
18966819,10064,749
23168277,8717,748
26114135,11743,747
29104680,8717,747
11438,11743,746
2102600,30574,746
12119529,31617,746
13099738,2938,746
28251002,11743,746
462033,11743,745
13526165,8055,745
16068905,22753,745
18879761,8055,744
22055262,5207,744
28390369,8717,744
60931,11305,743
23492741,14487,743
7801229,33114,742
9969571,17213,742
20821111,32989,742
21104828,11743,741
25489012,31155,741
27213163,8717,741
68527,14487,740
223380,11743,740
23848559,21689,740
26252659,30574,740
29437949,8717,740
65119,5207,738
85491,26138,738
10846336,11743,738
22557272,3371,738
17834834,8717,737
62953,8782,736
65112,11557,736
72536,24526,736
9305362,8717,736
25776210,8717,736
27883214,32989,736
14376,8717,735
62953,7778,735
25735012,8517,735
21611,26837,733
89724,13446,733
23157777,8717,733
25372801,26837,733
26721568,33114,733
17199504,5207,732
17237214,18001,732
23553419,8717,732
76706,20939,731
18077769,26837,731
5587960,27669,729
49455,11557,728
59151,30574,728
19286669,8717,728
23363874,21689,728
23766634,5207,728
9601,11743,727
80566,11743,727
38462,11557,726
8855321,11557,726
6449551,20939,725
18302455,26837,725
20926278,11743,725
28449270,11743,725
28815371,11743,725
216363,2173,724
17901125,11305,724
18336965,11557,724
20821111,5207,724
29405093,19733,724
204779,7457,723
438492,27199,723
11250317,14467,723
25855506,15048,723
29405093,15048,723
23164983,22973,721
29236299,26837,721
18007535,14821,720
25494343,8717,720
17675462,31617,719
20613470,27199,719
20983362,30464,719
25671827,8717,719
29103028,11305,719
16068905,25151,718
18527947,8717,718
23766634,21387,718
25776210,11305,718
10534,22743,717
438492,11305,717
13153693,21689,717
14061955,26138,717
14759321,30574,717
18144115,8717,717
21412202,30574,717
4407,26771,716
60931,26837,716
11178225,32989,716
18764826,8717,716
20910157,25151,716
22544024,8717,716
23848559,11557,716
65112,11743,715
150037,33114,715
3690427,30574,715
22062202,31617,715
16372,1800,714
19631,27669,714
65110,11743,714
1991039,8517,714
22571540,30574,714
1128434,11557,713
18006496,18886,713
24920901,28422,713
25574782,20939,713
17853024,14487,712
25893582,33114,712
10746542,4949,711
29780253,21773,711
172327,6953,710
17851885,11665,710
20342617,21773,710
22489107,5207,710
25489012,21689,710
9590,8717,709
16130,21773,709
13206828,11743,709
17452179,8717,709
19351043,8717,709
25153134,8717,709
2182780,7778,708
16071745,11743,708
25690958,21689,708
4407,3389,707
61915,26837,707
22450859,11743,707
23209971,8717,707
15283043,8717,706
19536001,13547,706
22299763,5207,706
24120519,5207,706
47780,30574,705
23341894,8717,705
25689074,26771,705
608287,27669,704
1217100,28936,704
23846013,11305,704
26893819,14487,704
17878931,22743,703
18775247,8717,703
23305614,32989,703
7717482,8717,702
20443235,8717,702
28862528,11305,702
22889767,8717,701
25451555,7778,701
172327,11557,700
78418,22743,699
13513205,13561,699
20170404,25151,699
23317538,21689,699
24612118,4949,699
22544764,26138,697
68527,11743,696
68528,8717,696
32075671,11743,696
20698530,32989,695
20767918,8717,695
30002998,8717,695
32127,8717,694
17333171,11305,694
17878931,26138,694
18693763,8717,694
21418013,8717,694
4407,17213,693
16319,8717,693
15711341,31745,693
17572903,30574,693
20821614,11557,693
21535271,11557,693
23754479,11743,693
29008738,8717,693
102868,27575,692
29340182,8717,692
7896527,25151,691
15842230,30574,691
18498569,8717,691
61899,26837,689
18616975,11305,689
24819476,30574,689
68428,8717,688
6469165,11743,687
12878300,30574,687
25614492,14467,687
16300,1800,686
78418,6857,686
1128178,14552,686
18465566,32989,686
9969571,26785,685
18006496,22743,685
18775247,11743,685
27070127,8717,685
18342,5207,684
18869967,7457,684
29056083,22753,684
4407,21308,683
13628812,8717,682
17204568,30574,682
18660447,8717,682
324277,33114,681
608474,8517,681
9969571,3371,681
23013953,21689,681
24934065,32989,681
26200563,21773,681
438492,11557,680
15704307,11743,680
23299512,32989,680
6178648,11557,679
25899336,4605,679
21611,26771,678
43615,27199,678
15752115,13561,678
18806240,11305,678
22886612,26771,678
34499,8717,677
61906,26771,677
68428,11590,677
172327,8717,677
438492,8717,677
22453035,11743,677
22738563,10891,677
23395680,32989,677
25065629,21689,677
25451555,26837,677
28260587,26138,677
38447,17213,676
45244,26771,676
131123,5207,676
7896527,33009,676
16068780,33114,676
17158532,30574,676
20560137,10064,676
22571275,33114,675
22886612,8717,675
31300,1800,674
68524,14487,674
20575425,11743,674
20910157,7725,674
22738563,8717,674
24876258,28610,674
17675462,29011,673
19288321,8717,673
20443207,32989,673
23485372,11305,673
23705512,21773,673
1618,11557,672
361459,19733,672
16000044,11557,672
17378508,5207,672
21104828,20939,672
9305362,26138,671
23341894,33114,671
25451555,26771,671
13586707,4949,670
20764879,11305,670
26891429,30574,670
539282,23743,668
23734628,11743,668
18342,11305,667
13206900,10059,667
17563080,11557,667
5094,22743,666
12007,8717,666
58314,8717,666
13597723,20939,666
18293427,5105,666
23692271,21773,666
6260997,21773,665
11178225,11557,665
150037,6953,664
297792,33114,664
9409469,33114,664
18774964,8055,664
27161156,4949,664
65119,27199,663
6314763,4949,663
22557272,24999,663
22055280,8717,662
22571552,21773,662
24453082,21773,662
8407173,8717,661
15507958,17213,661
20705702,11557,661
28815474,20939,661
44659,8717,660
22609317,8717,660
25614984,21689,659
14295,27669,658
172327,5207,657
17333319,11557,657
18803640,21773,657
26771521,8717,657
13167796,8717,656
25573977,11743,656
81939,8717,655
16248311,14487,655
18635622,11305,655
18879761,32989,655
13206900,11152,654
18966819,33114,654
20820994,18011,654
23341894,11557,654
25489625,11557,654
65118,33114,653
131123,11557,653
1217100,29452,653
12000020,25438,653
22674105,8717,653
22875451,26138,653
347610,1746,652
6482837,11305,652
13547180,4949,652
20443235,26138,652
30065028,5207,652
16055,11743,651
66559,20994,651
132900,30574,651
438492,22743,651
18461986,26138,651
23212667,20939,651
25574782,30358,651
5986375,30574,649
10805160,11743,649
25337081,8717,649
12394068,21689,648
13597723,33114,648
21853621,32917,648
23437156,11743,648
25494343,26138,648
25526965,28663,648
21343,17780,647
29581,26894,647
1812457,25647,647
18465566,7778,647
27824826,20939,647
13154952,8717,646
15034320,30358,646
18342,30358,645
38447,22034,645
368916,11557,645
14061957,8717,645
18775247,30358,645
18966819,10059,645
27170141,8717,645
16303287,11305,644
20821111,10064,644
34502,11743,643
464260,21689,643
13526165,20939,643
26025989,19733,643
7896527,22753,642
14061955,27199,642
17346698,21773,642
22522202,30574,642
23513349,5207,642
29056083,831,642
17675462,20939,641
23395680,5207,641
23492288,8717,641
23717678,30574,641
2784,21689,640
23734628,18011,640
25152052,8717,640
16096824,25151,639
31538635,11305,639
14376,30574,638
22421,7778,638
8855321,26771,638
16429619,5207,638
20499240,31617,638
20698530,5207,638
27220736,8717,638
1823,21689,637
15703770,11557,637
22551730,21689,637
23398625,8717,637
23766634,25153,637
24499258,11305,637
644655,20939,636
15283043,32989,636
17878931,18886,636
20663702,21773,636
22009741,8717,636
23734628,33114,636
27406704,11743,636
28477789,26138,636
27252717,8717,635
29519514,26138,635
24817626,5207,634
25852870,26138,634
257845,8717,633
16096824,11124,633
19486412,8717,633
22840421,11557,633
26074181,10064,633
16068905,6750,632
16248068,11305,632
17347389,18886,632
18006496,27199,632
18602341,11305,632
68930,1800,631
83143,14487,631
22557272,18045,631
25106926,14487,631
293625,11743,630
22543496,8717,630
25781157,4949,630
25564446,11557,629
4407,11590,628
43615,5207,628
15704459,26837,628
18584855,26138,628
22733729,11557,628
23168817,26837,627
26025580,27669,627
140302,1800,626
297792,8717,626
397867,14821,626
13638125,26771,626
16304,20926,625
34502,15048,625
62530,11743,625
15704307,7806,625
17563080,22973,625
24504274,8717,625
25558608,32989,625
25802884,8717,625
21996,31254,624
18806240,18919,624
21569527,33114,624
1914973,11743,623
17999892,30574,623
19103097,11743,623
23512999,27669,623
80566,8717,622
18467818,11743,622
18527947,26138,622
23398625,11743,622
24940998,20939,622
2211221,8717,621
6115138,20939,621
11942639,30574,621
25041504,6750,621
25065629,19733,621
25855506,13547,621
65112,33114,620
6839093,13547,620
23156040,11743,620
25733983,8717,620
68428,27199,619
14061955,18886,619
18659623,14821,619
24019187,8717,619
24920901,7668,619
68429,22743,618
15034320,20939,618
16096824,25152,618
18812405,30358,618
13206900,25152,617
16069030,27199,617
19351043,32989,617
23492661,8717,617
25735012,11557,617
78411,6953,616
131123,27199,616
18498558,11557,616
22554204,11305,616
86147,11743,615
18304322,8055,615
18774964,3389,615
23093367,11557,615
65111,33114,614
324277,5207,614
400881,11305,614
6618272,11305,614
13642710,26837,614
19161852,11743,614
28260587,32989,614
14061957,5207,613
18660447,11557,613
20560137,10059,613
29340182,19733,613
18460392,22743,612
23512999,28663,612
25663717,8717,612
1217100,11590,611
1876770,8717,611
17199504,10064,611
17237214,11557,611
25422234,4605,611
28262024,21387,611
172327,27199,610
7945049,8717,610
20820994,11590,610
65118,6953,609
68429,10731,609
150037,5207,609
15507958,26138,609
24422492,8717,609
18498558,8717,608
20983362,11557,608
29437949,11743,608
16181775,5207,607
20560137,27199,607
20706284,8717,607
23705512,4605,607
27213163,11743,607
4407,3392,606
511240,19175,606
13555073,8717,606
13638125,26837,606
25899336,4949,606
161846,26837,605
8680418,8717,605
16054811,30574,605
18077769,26771,605
18584855,5207,605
28214365,4949,605
66559,22743,604
68428,18886,604
8621462,8055,604
8680417,8717,604
17378527,25152,604
24950845,20939,604
26025580,11743,604
89724,20939,603
644655,8717,603
17347389,11590,603
20613761,8717,603
22840421,32989,603
23437156,18886,603
9791,21195,602
95693,7457,602
104734,21689,602
166997,7457,602
12000020,30574,602
17838528,11557,602
25041504,8055,602
25489625,24807,602
27213121,8717,602
29340182,11665,602
29519517,8717,602
21718,20939,601
60931,26771,601
20705702,11305,601
25733983,26816,601
11553,8717,600
65110,33114,600
17158513,18801,600
18077875,21689,600
23125266,20939,600
26114135,11557,600
29868610,19733,600
18404285,8717,599
18806240,8717,599
20758175,8717,599
23604559,4949,599
65118,5207,598
216363,10059,598
297792,5207,598
6647312,30574,598
17331349,8717,598
18693716,6750,598
324277,6953,597
18302455,4949,597
19561922,30574,597
23437156,25152,597
23602473,8717,597
66559,29076,596
22554204,33114,596
25773504,8717,596
32075671,25153,596
65119,11305,595
8621462,22743,595
10194157,22973,595
10680329,30574,595
22055262,27199,595
22875451,11743,595
26721568,8055,595
41899,18886,594
16068905,30521,594
18498558,11743,594
18635113,11743,594
237209,20994,593
438492,6857,593
17199504,10059,593
18243700,32989,593
23395680,22743,593
3710603,13561,592
15451058,11665,592
17571466,8717,592
21418013,11743,592
22910900,8055,592
26074181,32989,592
11438,11557,591
16304,22743,591
21414439,11557,591
22934446,8717,591
27083865,8717,591
2260637,8717,590
25564665,8717,590
32501,20939,589
34084,22743,589
12609433,27111,589
18712886,5207,589
25855506,7778,589
27904311,11557,589
16304,5207,588
12341557,11743,588
16096824,11743,588
16131489,26771,588
18635113,20939,588
25372801,26771,588
73089,8076,587
10194157,33009,587
13206900,22743,587
18339630,8717,587
20727654,33114,587
38462,7457,586
22716447,3392,586
34498,11743,584
17237214,32989,584
18692431,22743,584
28587957,4949,584
9969571,30521,583
16181775,17213,583
17378508,27199,583
20613920,8717,583
23209971,14487,583
25489625,4949,583
4407,8055,582
297792,6953,582
13206900,11590,582
22716447,3389,582
38447,3389,581
68488,8717,581
17347389,26138,581
20910157,5207,581
43615,32353,580
15839976,5207,580
18966806,11305,580
22489107,27199,580
22934446,19733,580
27904311,21024,580
28678119,8055,580
78418,20939,579
23492613,8717,579
24120519,11743,579
608287,11743,578
1812457,5207,578
16068780,11305,578
25813921,21689,578
4987,11743,577
38447,1659,577
65110,11557,577
68526,8717,577
2767793,10731,577
13722902,11743,577
17878931,22753,577
764073,14487,576
16127237,30574,576
20820994,22743,576
22299763,11590,576
48019,5951,575
12954620,5207,575
23174274,10059,575
23214408,8717,575
23341894,8055,575
27071490,1746,575
7896527,1691,574
22557272,30386,574
23207027,32989,574
62953,11557,573
12954620,32989,573
15704459,11557,573
20983362,32989,573
23208397,11743,573
150037,27199,572
16181775,1642,572
22822858,8055,572
7015403,24526,571
13055592,26894,571
13206828,25150,571
18813642,11557,571
20696006,19659,571
22554204,8717,571
24044596,26138,571
41899,6953,570
16000044,8717,570
18966819,11743,570
20983362,5207,570
21489683,8717,570
23754479,30574,570
24499258,30574,570
68526,30574,569
133017,7778,569
23453112,8717,569
3698,7457,568
65112,5207,568
68429,5207,568
68488,11557,568
11331421,11743,568
16182601,8717,568
18774964,15048,568
21535271,11743,568
22055262,32989,568
21718,8717,567
18498569,14467,567
18966806,8717,567
25430584,8717,567
216363,11557,566
4618728,14487,566
15704459,26771,566
15704486,33114,566
18003300,11557,566
18302455,10059,566
18692431,25153,566
23164927,26837,566
25111004,8055,566
25671827,26138,566
25883848,6750,566
27161156,4605,566
297792,11557,565
18243700,22743,565
18336965,32989,565
20560137,22743,565
23164983,27199,565
29780253,4605,565
44659,11557,564
17235026,24051,564
22551730,14552,564
60932,8717,563
18222699,8717,563
25564446,26138,563
10534,23931,562
65111,5207,562
65119,22743,562
131123,11305,562
6314763,19742,562
18460392,25151,562
28747,27669,561
52350,14821,561
15733851,8717,561
18667945,8717,561
29008738,11557,561
65119,11557,560
21064599,6750,560
23308084,11305,560
23460830,8717,560
14376,11557,559
32258,20939,559
400906,11305,559
2767793,22743,559
13206760,11305,559
16248068,30574,559
17167084,8717,559
18460392,19788,559
19090384,22973,559
20299683,11557,559
29519514,21387,559
155291,31617,558
324277,27199,558
11250317,11590,558
16158542,28422,558
18775247,20939,558
21853621,32130,558
22318578,11557,558
27083865,26138,558
30253864,19733,558
65110,5207,557
13206760,11557,557
18505836,8717,557
18635622,8717,557
18712886,11743,557
23129410,11743,557
26200563,11557,557
26721568,26138,557
1217100,22753,556
4201106,8717,556
9305362,18001,556
13722902,8717,556
15703770,33114,556
17910054,21689,556
20705702,22973,556
22489107,25151,556
25451555,8782,556
34499,29568,555
18007533,11743,555
18460392,11590,555
6449422,30574,554
18693716,11557,554
22453035,14821,554
22557272,783,554
25451555,8779,554
3698,8717,553
68483,26771,553
78411,11305,553
104734,23743,553
7145565,30574,553
16130537,26837,553
25734248,8717,553
38447,18326,552
7896527,25152,552
20705702,26138,552
20821043,11743,552
25489625,19733,552
29780253,11557,552
226706,11743,551
23604559,11557,551
25242224,11743,551
61905,26771,550
20696006,26816,550
21414439,32989,550
23705512,15048,550
16055,8717,549
608474,27575,549
6584134,11557,549
10079321,11557,549
17333319,4949,549
16319,11743,548
43615,8717,548
62530,15048,548
150037,11557,548
15803059,4949,548
17167166,33114,548
23341862,8717,548
6482837,22743,547
13526165,6750,547
22237161,30574,547
25893582,8717,547
78411,19974,546
6260997,11665,546
6314763,4605,546
17671913,13561,546
17851885,5207,546
18170143,26816,546
20663702,19733,546
25372801,11743,546
59151,11743,545
83143,8717,545
16303287,11557,545
17707603,14552,545
22450859,4949,545
22836957,14487,545
24934065,11557,545
448873,11743,544
7926569,30574,544
16066586,30574,544
16068905,17213,544
17878931,25152,544
65111,8717,543
6260997,11557,543
15749186,27199,543
438492,20939,542
16131489,26837,542
18819296,8717,542
23734628,11590,542
25564665,28422,542
25877663,26837,542
59151,11557,541
736376,8717,541
17878931,11590,541
20505127,30574,541
22055262,22743,541
23346377,11743,541
68487,11743,540
15839976,27199,540
38447,11673,539
13158800,3461,539
20443235,32989,539
65111,6953,538
13330370,30574,538
13555073,33114,538
13597723,11557,538
17675462,30521,538
22642472,11743,538
16068780,10064,537
24453082,27095,537
29340182,21773,537
10534,5951,536
58314,11743,536
775346,8717,536
16000044,33114,536
17167166,25151,536
15811495,8717,535
17332218,11743,535
20329634,8717,535
20697471,15048,535
22453035,8717,535
22554204,8782,535
25526965,14821,535
31140847,26138,535
4961048,4605,534
13206900,11743,534
65112,6953,533
324277,8717,533
18302455,26771,533
23346377,30358,533
25153134,30574,533
25422234,21773,533
34502,29568,532
65118,27199,532
10194157,14361,532
17999892,8717,532
26236956,26138,532
78411,33114,531
297792,27199,531
20604826,5951,531
22237161,11743,531
22874559,8717,531
22910900,11557,531
30008702,11743,530
12394068,30574,529
22557272,10197,529
25451852,11305,529
25855506,11557,529
4407,1642,528
38447,3392,528
65111,27199,528
16181775,25150,528
23363928,14821,528
24019187,21689,528
25152052,14487,528
25816688,11743,528
25817493,11743,528
17158513,26138,527
17675462,3389,527
27070127,11743,527
22421,13561,526
17333319,14467,526
18467802,4949,526
23751850,11743,526
25614492,11743,526
11331421,4949,525
21094993,11743,525
22535533,20939,525
24422492,11557,525
26893819,4949,525
4407,14821,524
38447,28300,524
29056083,1691,524
4407,4949,523
65118,11557,523
21418013,20939,523
22557272,24521,523
23168277,14487,523
25733990,11743,523
7108725,17780,522
18298225,33114,522
23719378,11743,522
30226723,11557,522
45260,26837,521
65110,6953,521
6792458,23931,521
8686068,20939,521
10194157,26138,521
18712886,32989,521
22738563,21773,521
78418,6828,520
257845,14487,520
15703770,8717,520
16068905,7852,520
20613470,14361,520
22557272,22753,520
25526965,11743,520
25733983,19733,520
26192646,11743,520
22469,7778,519
18718848,32989,519
26025989,21773,519
15613,7457,518
216363,7457,518
1812457,28341,518
13206828,25151,518
15796700,8055,518
25041504,25152,518
10534,20047,517
78418,6888,517
7438179,26837,517
10875239,8717,517
13638125,1642,517
14061955,22743,517
17378508,18886,517
20170404,17213,517
23766634,32989,517
24120519,32989,517
38447,26894,516
15034320,14821,516
34498,15048,515
172327,22743,515
16045144,8717,515
22571275,8717,515
23848559,3389,515
324277,11557,514
6681454,20939,514
18302455,10064,514
22717015,26138,514
22749994,11743,514
23164927,26771,514
28678119,33114,514
160848,7778,513
172327,11305,513
13526165,4949,513
17332218,10731,513
23156040,8717,513
23168817,26771,513
24422492,26138,513
24817626,25151,513
25734248,20939,513
25893693,11743,513
26074181,25152,513
65119,6857,512
8315872,20939,512
15839976,22743,512
16248068,22743,512
16248068,27199,512
17167572,26837,512
17910054,8717,512
22055283,8717,512
25953369,26816,512
27276262,11743,512
29519514,11557,512
101869,26837,511
131123,22743,511
15704307,5207,511
13360,30574,510
21025,24526,510
78418,19974,510
1297150,8717,510
2211221,17838,510
7015403,27095,510
17262159,30574,510
20613920,26138,510
28862528,26837,510
29991719,26138,510
65111,11557,509
13330370,8717,509
17378527,5207,509
18077769,11743,509
18775247,14821,509
20560137,11743,509
23209971,11743,509
24612624,19974,509
29981,30574,508
32255,20939,508
65118,8717,508
257845,11557,508
1466455,11743,508
4954833,4949,508
5587960,11743,508
17378527,27199,508
17675462,25152,508
20170404,1642,508
24817626,22743,508
89959,8717,507
1217100,25153,507
22489107,10064,507
16130537,11743,506
17378508,26138,506
19161852,26837,506
13638125,5207,505
16131489,10064,505
18630542,11557,505
20910157,4949,505
23437156,1691,505
25494343,11590,505
25776210,22973,505
217432,8717,504
1128178,21773,504
13586707,14487,504
16130537,8717,504
16280689,31617,504
21457243,22973,504
23734628,18886,504
6202661,6750,503
6324090,11743,503
18659623,13547,503
22522808,14821,503
23125266,11743,503
29868610,21773,503
11486,14487,502
17563539,27669,502
23164983,33114,502
24120519,22743,502
32530,30574,501
104734,8717,501
13202092,26346,501
19090384,8717,501
22453035,20939,501
38447,240,500
237209,4949,500
1217100,30521,500
16096824,22753,500
17199504,11743,500
17306293,11743,500
18007535,11743,500
18214414,3389,500
25279165,14487,500
28262024,26138,500
66559,1642,499
95693,26138,499
131123,20939,499
2767793,5207,499
17167166,11743,499
18007535,20939,499
19547856,5207,499
20910157,3611,499
21936809,20939,499
24504274,26138,499
26109394,20939,499
26891429,14821,499
29430012,11557,499
1524,30574,498
12000020,18015,498
17333171,11557,498
17347389,11743,498
18111281,21689,498
24041443,8717,498
26252659,26138,498
52318,26837,497
65119,20939,497
95693,11743,497
4961048,21773,497
8680418,20939,497
12000020,7852,497
13154952,11743,497
25912358,11557,497
2924318,8717,496
15698479,26771,496
15799151,21689,496
16113737,21773,496
16158542,4605,496
17235026,11305,496
18505836,14487,496
18594594,8717,496
20575446,33114,496
25855506,8717,496
28815474,11743,496
62530,29568,495
68483,30574,495
338691,20926,495
1772910,7457,495
19547856,11743,495
19561922,8717,495
20758175,20939,495
22571275,20939,495
23174274,27199,495
25142924,8717,495
83143,26138,494
18214414,5207,494
21936809,30358,494
438492,6828,493
18298225,26138,493
24529123,32989,493
25624089,30574,493
29430012,4949,493
10534,7404,492
2211221,30358,492
16096824,22973,492
16096824,14361,492
20705702,8717,492
21413662,11557,492
23174274,22743,492
24453082,11557,492
11250317,18011,491
12888599,11743,491
16169737,20939,491
20821111,26138,491
22557272,766,491
22738563,11557,491
25564665,8055,491
11553,14821,490
131123,6857,490
7801229,8717,490
7926569,16095,490
11178225,8717,490
16181775,1659,490
17131869,11743,490
22716447,11557,490
22923997,26138,490
65112,27199,489
83083,14487,489
150037,11305,489
13206760,3389,489
14745338,8717,489
27213121,30574,489
5094,26837,488
438492,6888,488
1772910,30574,488
8720415,30574,488
18505796,27095,488
25877663,30574,488
27904311,33114,488
65910,8717,487
140091,8717,487
16096824,11152,487
20329634,30574,487
27071490,4949,487
237209,20926,486
17934530,11557,486
20821614,11743,486
23602473,11743,486
23638955,30574,486
44659,11743,485
8621462,19974,485
9969571,25151,485
19161852,11557,485
21457243,11557,485
29405093,21773,485
34498,29568,484
43615,17273,484
237209,27199,484
17346698,8717,484
18302455,11557,484
28260587,18886,484
324748,5951,483
6792458,14552,483
8539798,19052,483
8539798,19175,483
13227319,13561,483
17671913,7778,483
18869967,11743,483
29780253,3389,483
65110,27199,482
150037,22743,482
6489529,8717,482
10803121,11743,482
18774964,3392,482
22557272,5051,482
24422492,33114,482
62530,11557,481
102868,9336,481
381102,11743,481
7896527,17213,481
8044557,15048,481
13638125,22973,481
15704307,13568,481
17347389,31617,481
19486412,1642,481
24920901,8076,481
25802884,26138,481
172327,20939,480
13330370,11743,480
20518872,26894,480
38447,18045,479
15839976,26894,479
16319,8517,478
9969571,18045,478
13206760,33114,478
16068905,3389,478
17851885,19742,478
20170404,3389,478
20820994,25438,478
25065629,20673,478
26722820,11743,478
16280689,11305,477
17675462,13150,477
19103097,11557,477
27883214,5207,477
28260587,11590,477
13555073,20939,476
13642710,26771,476
15793068,11305,476
16069030,10064,476
17287009,21689,476
27252717,28422,476
52350,11743,475
6618272,33114,475
18460392,25438,475
22744701,20939,475
29056083,30464,475
9791,1691,474
76867,20939,474
17465515,11557,474
18692431,25438,474
23513349,11665,474
23705512,11557,474
25689074,5207,474
28763485,11743,474
8686068,8717,473
18774964,3371,473
20697471,21689,473
24876258,8717,473
763429,13561,472
12959045,13547,472
14061957,26138,472
38447,30521,471
41899,22753,471
297135,8717,471
3710603,7778,471
13547180,11557,471
20170404,5207,471
38447,26785,470
68429,14361,470
216363,26894,470
239186,21773,470
11389875,11743,470
13158800,14467,470
18107951,20939,470
20613470,25151,470
20696006,11557,470
23899174,14487,470
24817626,11557,470
28257707,27095,470
21996,4949,469
777211,8717,469
1128178,4949,469
7108725,21689,469
17347389,22743,469
17378508,11590,469
17838528,5207,469
19103097,8717,469
23153154,20939,469
25663888,8717,469
43993,8717,468
8855321,28247,468
9969571,8755,468
16181775,8717,468
18110808,11557,468
18966806,10064,468
20983362,14487,468
22489107,25799,468
25454883,8717,468
27883214,25153,468
1217100,26138,467
13206828,25798,467
13547180,24526,467
17237214,8717,467
17346698,19733,467
23299512,5207,467
25817528,8717,467
3398625,1691,466
15507958,3389,466
17333319,20939,466
764073,11743,465
2182780,13561,465
12499290,11557,465
13586707,15924,465
17333324,11743,465
17346698,7778,465
25776122,11743,465
29104680,11557,465
65110,8717,464
66559,8055,464
15034320,11743,464
18815695,8717,464
22571612,8717,464
24529123,8055,464
1282954,11743,463
17667561,11557,463
18667307,8717,463
9601,8717,462
23965,8717,462
65118,22743,462
18505784,11743,462
22717015,11557,462
23125266,30358,462
11553,11557,461
9969571,1642,461
13526165,3389,461
16068905,29452,461
17838528,26138,461
18127101,8717,461
23245587,8717,461
45109,11557,460
52318,11305,460
68455,11305,460
324277,22743,460
6324090,11557,460
7015403,21773,460
10305231,26138,460
12546674,26138,460
18007533,15048,460
18214414,30358,460
21853621,3389,460
23513349,23831,460
23846013,32989,460
16068905,25152,459
20505127,8717,459
22544764,11152,459
25574782,11743,459
26721568,11557,459
29236299,32989,459
29405093,3389,459
29519517,26138,459
78411,5207,458
194086,6750,458
17673307,11557,458
18243700,26138,458
19486412,17213,458
22716447,19742,458
24611454,26138,458
27833670,20939,458
27883214,26138,458
60932,26837,457
150037,20939,457
324277,11305,457
448873,1691,457
16158535,14487,457
22571540,20939,457
29008738,26138,457
65119,6828,456
294045,30574,456
13513205,13547,456
15942636,8717,456
18798983,22743,456
20263040,8717,456
25711641,11557,456
4407,1416,455
297792,22743,455
8909152,25150,455
11071466,32989,455
17167166,33009,455
17378527,26138,455
41899,32989,454
68527,14467,454
297134,8717,454
17167166,22753,454
18006496,14361,454
18660447,32989,454
22544764,5207,454
23734628,25152,454
24396884,8717,454
4407,22034,453
66559,4949,453
368916,21773,453
571555,20939,453
6080822,8717,453
13526165,1642,453
17262366,21773,453
17934530,11305,453
18170143,4605,453
25733983,21773,453
28686840,8055,453
29437949,20939,453
68428,5636,452
11178225,14467,452
15034320,26837,452
15034320,26771,452
17910054,26816,452
24504274,28422,452
25387351,11743,452
28862528,26771,452
16343,20926,451
61903,26837,451
608216,14487,451
13555073,11557,451
17673307,8055,451
17838528,32989,451
18869970,20939,451
19161852,26771,451
1821187,11743,450
17199504,22973,450
17262159,8717,450
20575446,7778,450
438492,19974,449
639787,8717,449
1217100,9147,449
13158800,5051,449
21483760,8717,449
26116430,8717,449
28686840,32989,449
849380,8717,448
1372055,26837,448
6178648,21878,448
12341557,8717,448
16096824,33009,448
17675462,3392,448
22840421,14467,448
28260587,22743,448
28686830,20939,448
18342,17273,447
4016515,8717,447
21853621,17213,447
22840421,26138,447
10305247,20939,446
18460392,8717,446
18798983,27199,446
25041504,5207,446
428,30574,445
1128434,11743,445
3301759,7457,445
13206828,11148,445
16096824,25153,445
18222699,10064,445
18293427,1642,445
18298225,8055,445
18498558,30358,445
18527947,21831,445
22489107,11152,445
23437156,26138,445
23719378,20939,445
15398,30574,444
15957,8717,444
352921,11743,444
473623,30574,444
17563080,31745,444
25332115,8717,444
25893582,8055,444
29780253,3392,444
206236,8717,443
8909152,1659,443
17333174,31617,443
22367526,8717,443
22522202,26138,443
12000020,3389,442
13259270,21689,442
13526165,1659,442
15451058,19733,442
18869967,8717,442
1032,8717,441
34084,26837,441
324277,20939,441
12954620,18886,441
15507958,25151,441
25494343,11557,441
29981261,30358,441
30065028,22743,441
32258,8717,440
46227,11743,440
237209,15798,440
4961048,15048,440
10194157,30521,440
16130537,11557,440
17306293,10064,440
23437156,33009,440
16304,7404,439
190999,8717,439
10194157,11590,439
12341557,14821,439
17333171,22973,439
18191814,30574,439
19561922,20939,439
20705702,18886,439
23437156,30521,439
7896527,3265,438
12888599,14487,438
13206828,1691,438
16131489,32989,438
18692431,25152,438
26025989,4605,438
28477789,11557,438
29430013,11743,438
65118,11305,437
68428,1642,437
220826,11557,437
10803121,28610,437
20727654,17213,437
49455,26374,436
60931,30464,436
132778,26138,436
155291,11305,436
1717890,19175,436
7896527,18668,436
22055262,1642,436
22489107,8717,436
22816087,26894,436
23164983,22753,436
23299512,22973,436
27083865,11557,436
28747,11743,435
50695,11743,435
80834,13547,435
1013383,23605,435
7896527,22973,435
17378527,18001,435
22299763,22743,435
22910900,5207,435
23734628,8717,435
4507,21689,434
239399,11743,434
3398625,31155,434
13099738,8491,434
16303287,5207,434
17722973,8717,434
25735012,30358,434
27220736,5951,434
